MEGGER DIGITAL;BM223;3887;30;2016-10-28;2017-10-28;0;EL�CTRICA
YAW TEST BOX;CT53099513A;761;NO INDICA;2017-09-12;2018-09-12;1;EL�CTRICA
MICROMETRO DE EXTERIORES;193-212;49106;NO INDICA;2015-12-18;2016-12-17;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;193-213;79873;NO INDICA;2015-12-18;2016-12-17;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;193-214;7281351;NO INDICA;2015-12-21;2016-12-20;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;193-215;21590;NO INDICA;2015-12-21;2016-12-20;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;193-216;7131533;NO INDICA;2015-12-21;2016-12-20;0;DIMENCIONAL
MANOMETRO DIGITAL;P3962B785001;30699720;VCPTP03;2016-10-28;2017-10-28;0;PRESION
RELOJ COMPARADOR;W/FTC/1844;BAE 145;MMECO14-287;2017-11-07;2018-11-07;1;DIMENCIONAL
TERMOMETRO;SMA-225095;140737;NO INDICA;2015-10-27;2016-10-26;0;TEMPERATURA
TERMOMETRO;SMA-225095;1307207;NO INDICA;2015-10-27;2016-10-26;0;TEMPERATURA
TERMOMETRO;SMA-225095;140739;NO INDICA;2015-10-28;2016-10-27;0;TEMPERATURA
TERMOMETRO;SMA-225095;1210714;NO INDICA;2015-10-29;2016-10-28;0;TEMPERATURA
TERMOMETRO;SMA-225095;1210737;NO INDICA;2015-10-29;2016-10-28;0;TEMPERATURA
DIGITAL MICROMETER;340-251-10;59147143;MMECO-15339;2017-11-08;2018-11-08;1;DIMENCIONAL
PROTRACTOR DIGITAL; 950-318;14022422;MMECO14-260A;2017-12-18;2018-12-18;1;DIMENCIONAL
CALIBRADOR DIGITAL;0-150;NO INDICA;NO INDICA;2017-08-22;2018-08-22;1;DIMENCIONAL
VALVULA DE ALIVIO;25;CG481;NO INDICA;2015-10-30;2016-10-29;0;PRESION
VALVULA DE ALIVIO;40;GLVN40KS;NO INDICA;2015-10-30;2016-10-29;0;PRESION
MULTIFUNTION CALIBRATOR;DPI 880;8800009727;NO INDICA;2015-11-03;2016-11-02;0;EL�CTRICA
ARO;177-283;80156;NO INDICA;2016-06-06;2017-06-06;0;DIMENCIONAL
ARO;177-291;90183;NO INDICA;2016-06-06;2017-06-06;0;DIMENCIONAL
ARO;177-315;90161;NO INDICA;2016-06-06;2017-06-06;0;DIMENCIONAL
MULTIMETRO DIGITAL;87V;28810323;MMECO-15338;2017-12-11;2018-12-11;1;EL�CTRICA
MULTIMETRO DIGITAL;87V;30700174;MMECO-15338A;2017-12-11;2018-12-11;1;EL�CTRICA
MULTIMETRO DIGITAL;87V;30700178;MMECO-15338B;2017-12-12;2018-12-12;1;EL�CTRICA
MANOMETRO 1 REGULADOR;BU-2581-AQ;NO INDICA;BOA-H-83229;2017-09-12;2018-09-12;1;PRESION
MANOMETRO 2 REGULADOR;CU-2581-AQ;NO INDICA;BOA-H-83229;2017-09-12;2018-09-12;1;PRESION
BANCO DE RESORTES;LSTM108;602701;BOA-H-70087;2017-11-06;2018-11-06;1;FUERZA
CINTA METRICA PI;100-300;12221401;PF-18;2015-11-09;2016-11-08;0;DIMENCIONAL
CINTA METRICA PI;28-200;112614137;PF-03;2015-11-09;2016-11-08;0;DIMENCIONAL
CALIBRADOR ANALOGICO;125MEB;11/16829;PF-17;2016-11-09;2017-11-09;0;DIMENCIONAL
BALANZA DIGITAL;NO INDICA;20140822028;NO INDICA;2015-11-20;2016-11-19;0;MASA
BALANZA MECANICA;TJ2611;NO INDICA;NO INDICA;2015-11-12;2016-11-11;0;MASA
BALANZA DIGITAL;SP6000;B323428158;NO INDICA;2015-11-10;2016-11-09;0;MASA
BALANZA DIGITAL;SP602;7132111923;NO INDICA;2015-11-10;2016-11-09;0;MASA
IR TERMOMETER;HS3599;E3012014417;WI-840;2015-11-12;2016-11-11;0;TEMPERATURA
SINGLE SCREW EXTRUDER (1);AM6;NO INDICA;NO INDICA;2015-11-11;2016-11-10;0;TEMPERATURA
SINGLE SCREW EXTRUDER (L2);6AE2124-1ECO1-01A-XO;CC3H02443;NO INDICA;2015-11-11;2016-11-10;0;TEMPERATURA
SINGLE SCREW EXTRUDER (L3);ISS-65-34;20141349;NO INDICA;2015-11-11;2016-11-10;0;TEMPERATURA
SINGLE SCREW EXTRUDER (L4);ISS-80-34;20141351;NO INDICA;2015-11-11;2016-11-10;0;TEMPERATURA
BALANZA DIGITAL ANALITICA;AS 310/X;389731;CCM-IM-14;2017-12-15;2018-12-15;1;MASA
MEDIDORES DE ESPESORES;M-73160;3460;CF-IM-09;2015-11-17;2016-11-16;0;DIMENCIONAL
MANOMETRO INFLADO DE RUEDA;8844-B;15710;BOA-H-82777;2017-12-05;2018-12-05;1;PRESION
MEDIDOR DE ESPESORES;0-1;5105310;CF-IM-08;2015-11-18;2016-11-17;0;DIMENCIONAL
MANOMETRO;0-600;NO INDICA;NO INDICA;2015-11-19;2016-11-18;0;PRESION
VALVULA DE ALIVIO;20;NO INDICA;NO INDICA;2015-11-19;2016-11-18;0;PRESION
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2015-11-19;2016-11-18;0;PRESION
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2015-11-19;2016-11-18;0;PRESION
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2015-11-19;2016-11-18;0;PRESION
BALANZA ANALITICA;DLB-1603A;WIL1401262;HUMD-02;2015-11-16;2016-11-15;0;MASA
BALANZA DIGITAL;SCOUT PRO SP6000 d=1g;B323428139;NO INDICA;2015-11-23;2016-11-22;0;MASA
TERMOMETRO IR;62 MAX;20830005;NO INDICA;2015-11-23;2016-11-22;0;TEMPERATURA
TERMOHIGROMETRO;TES-1366;100211199;NO INDICA;2015-11-24;2016-11-23;0;TEMPERATURA
MANOMETRO;0-100;NO INDICA;NO INDICA;2015-11-21;2016-11-20;0;PRESION
DINAMOMETRO;0 -18;NO INDICA;BOA-H-83024;2017-12-15;2018-12-15;1;FUERZA
MANOMETRO REGULADOR 1;BU-2581-AQ;NO INDICA;BOA-H-83242;2018-01-24;2019-01-24;1;PRESION
MANOMETRO REGULADOR 2;BU-2581-AQ;NO INDICA;BOA-H-83242;2018-01-24;2019-01-24;1;PRESION
MANOMETRO REGULADOR 1;BU-2581-AQ;NO INDICA;BOA-H-241;2015-11-28;2016-11-27;0;PRESION
MANOMETRO REGULADOR 2;BU-2581-AQ;NO INDICA;BOA-H-241;2015-11-28;2016-11-27;0;PRESION
TERMOMETRO IR;62 MAX;39100946;NO INDICA;2017-01-11;2018-01-11;0;TEMPERATURA
TERMOMETRO IR;62 MAX;39100947;NO INDICA;2018-05-04;2019-05-04;1;TEMPERATURA
CALIBRADOR PIE DE REY;500-193;1058716;NO INDICA;2015-12-01;2016-11-30;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;0-300;G810305;NO INDICA;2015-12-01;2016-11-30;0;DIMENCIONAL
CALIBRADOR DE PROFUNDIDAD;3763/A-12/300;10/420035-1;NO INDICA;2015-12-02;2016-12-01;0;DIMENCIONAL
CALIBRADOR PIE DE REY;500-197-20B;9903689;NO INDICA;2015-12-04;2016-12-03;0;DIMENCIONAL
LLAVE DE TORQUE;QD1R50;512602878;NO INDICA;2015-12-04;2016-12-03;0;TORQUE
MICROMETRO;293-832;95055210;NO INDICA;2015-12-03;2016-12-02;0;DIMENCIONAL
LLAVE DE TORQUE;QD2FR75;312506704;NO INDICA;2015-12-04;2016-12-03;0;TORQUE
LLAVE DE TORQUE;QD2R100;312025503;NO INDICA;2015-12-01;2016-11-30;0;TORQUE
LLAVE DE TORQUE;667/20;2009/228022;NO INDICA;2015-12-02;2016-12-01;0;TORQUE
LLAVE DE TORQUE;QD3R250;109008337;NO INDICA;2015-12-02;2016-12-01;0;TORQUE
LLAVE DE TORQUE;6020AB;DLC46480;NO INDICA;2015-12-03;2016-12-02;0;TORQUE
LLAVE DE TORQUE;120-600;TO5000Y;NO INDICA;2015-12-03;2016-12-02;0;TORQUE
LLAVE DE TORQUE;677/070;1293/66441;NO INDICA;2015-12-03;2016-12-02;0;TORQUE
MANOMETRO;0-25;NO INDICA;CO-01;2016-11-09;2017-11-09;0;PRESION
TERMOMETRO;925;NO INDICA;LB-TE01;2016-11-09;2017-11-09;0;TEMPERATURA
PESA;49006;SG0006;NO INDICA;2016-11-09;2017-11-09;0;MASA
MEDIDOR DE ESPESOR;POSITECTOR 6000;FS238704;NO INDICA;2015-12-08;2016-12-07;0;DIMENCIONAL
CALIBRADOR DIGITAL;799AZ-24/600;07/040104;NO INDICA;2015-12-08;2016-12-07;0;DIMENCIONAL
CALIBRADOR ANALOGICO;534-115;708778;NO INDICA;2015-12-08;2016-12-07;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;349,07;NO INDICA;NO INDICA;2015-12-08;2016-12-07;0;DIMENCIONAL
MICROMETRO DIGITAL;340-352;55195612;NO INDICA;2015-12-09;2016-12-08;0;DIMENCIONAL
MICROMETRO DE INTERIORES;137-210;NO INDICA;NO INDICA;2015-12-08;2016-12-07;0;DIMENCIONAL
PROTRACTOR DIGITAL; 950-318;13070133;MMECO14-260;2017-12-18;2018-12-18;1;DIMENCIONAL
MICROMETRO DE INTERIORES;337-203;NO INDICA;NO INDICA;2015-12-10;2016-12-09;0;DIMENCIONAL
BALANZA DIGITAL;K3T-60SE�;223829;WI-842;2015-12-11;2016-12-10;0;MASA
BALANZA DIGITAL;SCOUT PRO SP2001;7123110229;NO INDICA;2015-12-16;2016-12-15;0;MASA
BALANZA DIGITAL;V21PW6;8028487041;NO INDICA;2015-12-16;2016-12-15;0;MASA
TENSIOMETRO;T60-1001-C8-1�;27995 AA;MMECO-15295C;2017-12-27;2018-12-27;1;TENSI�N
DINAMOMETRO;BACKLIGHT;NO INDICA;MMECO-15344;2018-01-15;2019-01-15;1;FUERZA
EXTENSOMETRO;51851510;3638-2;NO INDICA;2017-03-29;2018-03-29;0;DIMENCIONAL
BALANZA DIGITAL;NO INDICA;NO INDICA;NO INDICA;2017-09-30;2018-09-30;1;MASA
REGLA METALICA;0-30;NO INDICA;NO INDICA;2018-01-08;2019-01-08;1;DIMENCIONAL
DINAMOMETRO;511/1956;K;CAL-DIN-001;2017-01-20;2018-01-20;0;FUERZA
CRONOMETRO DIGITAL;ZSD-808;NO INDICA;LAB-CR-001;2017-11-01;2018-11-01;1;TIEMPO Y FRECUENCIA
TERMOMETRO IR;62 MAX;23981738;NO INDICA;2016-01-19;2017-01-18;0;TEMPERATURA
MANOMETRO;2A002;1,4571;NO INDICA;2016-01-11;2017-01-10;0;PRESION
VALVULA DE ALIVIO;NO INDICA;1;NO INDICA;2016-01-21;2017-01-20;0;PRESION
VALVULA DE ALIVIO;NO INDICA;2;NO INDICA;2016-01-21;2017-01-20;0;PRESION
MEDIDOR DE ESPESOR;3015MA;A141456;NO INDICA;2016-01-27;2017-01-26;0;DIMENCIONAL
FORCE AGE 50*0.05 LBF;FD*50;12675;BOA-H-83105;2018-01-25;2019-01-25;1;FUERZA
FORCE AGE 100*0.1 LBF;FD*100;12046;BOA-H-83106;2018-01-25;2019-01-25;1;FUERZA
MANOMETRO;0-35;NO INDICA;NO INDICA;2016-02-01;2017-01-31;0;PRESION
REGLA METALICA;ASME 1500;36099;EM-RGL-CCAL-002;2017-11-09;2018-11-09;1;DIMENCIONAL
REGLA METALICA;ASME 1000;36098;EM-RGL-CCAL-001;2017-11-09;2018-11-09;1;DIMENCIONAL
MANOMETRO INFLADO DE RUEDA;14-6806-6011;1755150110/T46585;MMECO15-306B;2018-05-16;2019-05-16;1;PRESION
MANOMETRO INFLADO DE RUEDA;14-6806-6011;1755450106/T46581;MMECO15-306C;2018-02-22;2019-02-22;1;PRESION
MANOMETRO;0-600;NO INDICA;NO INDICA;2016-02-02;2017-02-01;0;PRESION
VALVULA DE ALIVIO;NO INDICA;NO INDICA;NO INDICA;2015-02-16;2016-02-16;0;PRESION
CALIBRADOR PIE DE REY;NO INDICA;A0540308;NO INDICA;2016-02-16;2017-02-15;0;DIMENCIONAL
CALIBRADOR PIE DE REY DIGITAL;500-196-30;14001330;MMECO15-298F;2018-02-20;2019-02-20;1;DIMENCIONAL
CALIBRADOR DIGITAL PIE DE REY;500-196-30;14001325;MMECO15-298E;2018-02-20;2019-02-20;1;DIMENCIONAL
CALIBRADOR DIGITAL;500-196-30;14001320;MMECO-15298D;2018-02-19;2019-02-19;1;DIMENCIONAL
TRUE RMS MULTIMETER;175;81030022;BOA-H-83264;2016-02-22;2017-02-21;0;EL�CTRICA
TRUE RMS MULTIMETER;.179;23000363;BOA-H-83265;2018-02-19;2019-02-19;1;EL�CTRICA
ROSCA PATRON;45870;26229;NO INDICA;2016-01-20;2017-01-19;0;DIMENCIONAL
LLAVE DE TORQUE;DD1F75HM;1553;TK-05;2016-02-25;2017-02-24;0;TORQUE
LLAVE DE TORQUE;DD1F75HM;1552;TK-04;2016-02-25;2017-02-24;0;TORQUE
MANOMETRO INFLADO DE RUEDA;14-6806-6011;2982131202;MMECO-14188;2015-12-18;2016-12-17;0;PRESION
LLAVE DE TORQUE;QC2R1000;NO INDICA;NO INDICA;2015-05-04;2016-05-03;0;TORQUE
CALIBRADOR DIGITAL;0-200;NO INDICA;D-02;2015-04-13;2016-04-12;0;DIMENCIONAL
MANOMETRO;0-25;NO INDICA;CO-01;2015-11-16;2016-11-15;0;PRESION
CINTA METRICA PI;15-50;1271363;CC-02;2016-02-15;2017-02-14;0;DIMENCIONAL
CALIBRADOR DIGITAL PIE DE REY;500-196-30B;15901381;CC-01;2016-02-15;2017-02-14;0;DIMENCIONAL
LLAVE DE TORQUE;6061C;DPG34455;MMECO14-264E;2016-08-30;2017-08-30;0;TORQUE
LLAVE DE TORQUE;6061C;DPG34396;MMECO14-264C;2016-08-31;2017-08-31;0;TORQUE
MANOMETRO;0-300;NO INDICA;NO INDICA;2016-03-18;2017-03-18;0;PRESION
REGLA METALICA;0-30;NO INDICA;W1-556;2016-03-08;2017-03-08;0;DIMENCIONAL
REGLA METALICA;0-30;NO INDICA;W1-555;2016-03-08;2017-03-08;0;DIMENCIONAL
CINTA METRICA;FH-8M;NO INDICA;WI-557;2016-03-09;2017-03-09;0;DIMENCIONAL
BALANZA DIGITAL;SCOUT PRO SP4001;7126240614;WI-837;09/13/2018;#�VALOR!;#�VALOR!;MASA
TERMOMETRO DIGITAL BIMETALICO;0-300;NO INDICA;TLB-001;2018-03-12;2019-03-12;1;TEMPERATURA
TERMOMETRO IR;62 MAX;31751721WS;NO INDICA;2016-03-10;2017-03-10;0;TEMPERATURA
BALANZA DIGITAL;T31P;B504518155;WI-838;2018-03-09;2019-03-09;1;MASA
MEDIDOR DE ESPESORES;2046S;TRV197;CF-IM-10;2017-01-16;2018-01-16;0;DIMENCIONAL
CINTA METRICA;28-200;10301482;CC-03;2016-03-22;2017-03-22;0;DIMENCIONAL
CINTA METRICA;100-300;12221404;CC-18;2016-03-22;2017-03-22;0;DIMENCIONAL
LLAVE DE TORQUE;QD1R200;1106401566;NO INDICA;2015-03-25;2016-03-24;0;TORQUE
MANOMETRO DE REGULADOR 2;CU-2581-FQ;MH25017;BOA-H-83266;2018-04-02;2019-04-02;1;PRESION
MANOMETRO DE REGULADOR 1;BU-2581-AD;SA-479;BOA-H-83266;2018-04-02;2019-04-02;1;PRESION
BALANZA DIGITAL;DEFENDER 3000;NO INDICA;NO INDICA;2016-04-06;2017-04-06;0;MASA
CINTA METRICA;34-104;NO INDICA;CC-20;2016-03-30;2017-03-30;0;DIMENCIONAL
LLAVE DE TORQUE;6004MFRMH;NO INDICA;NO INDICA;2016-04-14;2017-04-14;0;TORQUE
LLAVE DE TORQUE;QD4R600;813603239;NO INDICA;2016-04-13;2017-04-13;0;TORQUE
LLAVE DE TORQUE;QD3R250;312031700;NO INDICA;2016-04-13;2017-04-13;0;TORQUE
MULTIPLICADOR DE TORQUE;GA-190;NO INDICA;NO INDICA;2016-04-15;2017-04-15;0;TORQUE
CALIBRADOR;0-150;9838219;NO INDICA;2018-04-20;2019-04-20;1;DIMENCIONAL
CALIBRADOR;CSN251238;8R01350;NO INDICA;2016-04-20;2017-04-20;0;DIMENCIONAL
LLAVE DE TORQUE;QD3R250;112006981;NO INDICA;2016-01-20;2017-01-19;0;TORQUE
MANOMETRO 2 DE REGULADOR;CU-2581-HF;NO INDICA;BOA-H-83273;2018-05-07;2019-05-07;1;PRESION
MANOMETRO 1 DE REGULADOR;BU-2581-AM;NO INDICA;BOA-H-83273;2018-05-07;2019-05-07;1;PRESION
MANOMETRO;0-100;NO INDICA;BOA-H-83274;2017-11-21;2018-11-21;1;PRESION
MANOMETRO 1 DE REGULADOR;BU-2581-AQ;NO INDICA;BOA-H-83272;2018-05-16;2019-05-16;1;PRESION
MANOMETRO 2 DE REGULADOR;BU-2581-KB;NO INDICA;BOA-H-83272;2018-05-16;2019-05-16;1;PRESION
CALIBRADOR ANALOGICO;125MEB-12/300;NO INDICA;NO INDICA;2016-05-04;2017-05-04;0;DIMENCIONAL
MANOMETRO;0-3000;3350;NO INDICA;2016-05-05;2017-05-05;0;PRESION
CINTA METRICA PI; 2-12;11201221;NO INDICA;2016-05-04;2017-05-04;0;DIMENCIONAL
TERMOMETRO BIMETALICO;270;14071070;NO INDICA;2016-05-04;2017-05-04;0;TEMPERATURA
TERMOCUPLA;TCS-105;NO INDICA;NO INDICA;2016-05-04;2017-05-04;0;TEMPERATURA
TERMOCUPLA TIP K;NO INDICA;NO INDICA;NO INDICA;2016-05-04;2017-05-04;0;TEMPERATURA
MEDIDOR DE ESPESORES;POCKET MIKE;35880-0667;NO INDICA;2016-05-13;2017-05-13;0;DIMENCIONAL
BALANZA DIGITAL;BASIK;NO INDICA;NO INDICA;2016-05-16;2017-05-16;0;MASA
BALANZA DIGITAL;0-30;NO INDICA;NO INDICA;2016-05-16;2017-05-16;0;MASA
MANOMETRO;GF50P;NO INDICA;LB00796;2016-05-19;2017-05-19;0;PRESION
MANOMETRO;0-10;NO INDICA;LB01118;2016-05-19;2017-05-19;0;PRESION
MANOMETRO;MT26J100;NO INDICA;42;2017-10-26;2018-10-26;1;PRESION
MANOMETRO;0-1;909009;EM-MAN-PROD-002;2018-06-29;2019-06-29;1;PRESION
MANOMETRO;0-0.4;NO INDICA;EM-MAN-PROD-003;2018-06-29;2019-06-29;1;PRESION
MANOMETRO;903009;NO INDICA;EM-MAN-PROD-001;2018-06-29;2019-06-29;1;PRESION
MANOMETRO;0-1;10230108;EM-MAN-PROD-004;2018-06-29;2019-06-29;1;PRESION
CRIMP TOOL FRAME AMF8;M22520/2-01;18792;12;2017-08-12;2018-08-12;1;DIMENCIONAL
CRIMP TOOL;47386-4;CAS2368;4;2017-09-15;2018-09-15;1;DIMENCIONAL
CRIMP TOOL;576578;WE-45;5;2017-08-11;2018-08-11;0;DIMENCIONAL
CRIMP TOOL;578779;TYCO 3308514;6;2017-08-11;2018-08-11;0;DIMENCIONAL
CRIMP TOOL;576780;CAS2258;7;2017-08-11;2018-08-11;0;DIMENCIONAL
CRIMP TOOL;AD1377S;CAS3152;10;2017-09-28;2018-09-28;1;DIMENCIONAL
CRIMP TOOL;59287-2;J0444-027;8;2017-09-27;2018-09-27;1;DIMENCIONAL
MANOMETRO;0-300;NO INDICA;NO INDICA;2016-06-01;2017-06-01;0;PRESION
DIGITAL TURBINE TEMPERATURE TEST SET;TT1000A;1744;59;2017-09-18;2018-09-18;1;TEMPERATURA
MEDIDOR DE PERFIL DE ANGLAJE;2804F-10  ;936495;NO INDICA;2014-06-09;2015-06-09;0;DIMENCIONAL
MANOMETRO DIGITAL;DIGIMANO 2000;30180;NO INDICA;2016-06-07;2017-06-07;0;PRESION
INSULATION CONTINUITY TESTER;3005A;W0340231;NO INDICA;2016-06-07;2017-06-07;0;EL�CTRICA
TRUE RMS MULTIMETER;87V;ELEC 01;NO INDICA;2016-06-07;2017-06-07;0;EL�CTRICA
TORQUE SPANER;WB 808 1146;CAS 3502;15;2017-09-25;2018-09-25;1;TORQUE
TORQUE SPANER;WB 808 1146;WASC1655;14;2017-09-25;2018-09-25;1;TORQUE
TORQUE SPANER;WB 808 1146;WASC 1654;13;2017-09-25;2018-09-25;1;TORQUE
MANOMETRO;0-30;12120799;SAE 239;2016-06-08;2017-06-08;0;PRESION
Q FEEL TEST SET;21-1E-YTS-78R71A;1A78R532;30;2017-09-20;2018-09-20;1;PRESION
TRUE RMS MULTIMETER;287;28760202;3;2016-06-07;2017-06-07;0;EL�CTRICA
VALVULA DE ALIVIO;SCB50;CRN04998N.1;H00017;2018-06-26;2019-06-26;1;PRESION
MANOMETRO INFLADO DE RUEDA;8844-B;NO INDICA;BOA-H-83009;2016-06-14;2017-06-14;0;PRESION
VALVULA DE ALIVIO;6010FEM04 KW;HC-121126-B584;NO INDICA;2016-06-23;2017-06-23;0;PRESION
CONTADOR DE METROS;166926-901;NO INDICA;AL-02;2016-06-29;2017-06-29;0;DIMENCIONAL
CONTADOR DE METROS;166926-901;NO INDICA;AL-03;2016-06-29;2017-06-29;0;DIMENCIONAL
TERMOHIGROMETRO;ET-2101;NO INDICA;NO INDICA;2016-06-29;2017-06-29;0;TEMPERATURA
LLAVE DE TORQUE;QD4R600;715602021;BOA-H-83207;2017-08-24;2018-08-24;1;TORQUE
RUDDER PEDAL FORCE GAUGE;HC134H0003-000;21791371;MMECO-17386;2018-02-26;2019-02-26;1;DIMENCIONAL
LLAVE DE TORQUE;QD4R600;715601988;BOA-H-83205;2017-09-07;2018-09-07;1;TORQUE
LLAVE DE TORQUE;13-100;N481871;74;2017-10-23;2018-10-23;1;TORQUE
TERMOHIGROMETRO;SH-122;14/0035593-3;80;2017-12-07;2018-12-07;1;TEMPERATURA
LLAVE DE TORQUE;QD4R600;715601922;BOA-H-83206;2017-09-01;2018-09-01;1;TORQUE
CINTA METRICA;EPK-20;NO INDICA;PF-26;2016-07-25;2017-07-25;0;DIMENCIONAL
CINTA METRICA PI;100-300;12221405;PF-18;2016-07-25;2017-07-25;0;DIMENCIONAL
CINTA METRICA PI;28-200;10301483;PF-03;2016-07-25;2017-07-25;0;DIMENCIONAL
DIGITAL THERMOMETER;450;1412146;BOA-H-83125;2016-07-25;2017-07-25;0;TEMPERATURA
TERMOCUPLA;TC5-N (J);4136773;S/C;2016-07-22;2017-07-22;0;TEMPERATURA
LLAVE DE TORQUE;TE12FUA;38767;NO INDICA;2016-07-27;2017-07-27;0;TORQUE
DINAMOMETRO;DPP-100N;10753;NO INDICA;2016-07-26;2017-07-26;0;FUERZA
MANOMETRO;0-300;2;NO INDICA;2017-08-03;2018-08-03;0;PRESION
LLAVE DE TORQUE;MCCM-20;NO INDICA;NO INDICA;2016-07-21;2017-07-21;0;TORQUE
LLAVE DE TORQUE;5110 CT;F07749;NO INDICA;2017-09-13;2018-09-13;1;TORQUE
LLAVE DE TORQUE;MANOSKOP 730;NO INDICA;NO INDICA;2017-08-04;2018-08-04;0;TORQUE
MANOMETRO;0-150;1;NO INDICA;2016-08-03;2017-08-03;0;PRESION
MANOMETRO;0-150;2;NO INDICA;2016-08-03;2017-08-03;0;PRESION
CONTADOR DE METROS;166926-901;NO INDICA;STCZ01;2016-08-03;2017-08-03;0;DIMENCIONAL
CONTADOR DE METROS;166926-901;NO INDICA;ORURO 01;2016-08-03;2017-08-03;0;DIMENCIONAL
CONTADOR DE METROS;166926-901;NO INDICA;SUCRE 01;2016-08-03;2017-08-03;0;DIMENCIONAL
CONTADOR DE METROS;166926-901;NO INDICA;POTOSI 01;2016-08-03;2017-08-03;0;DIMENCIONAL
CONTADOR DE METROS;166926-901;NO INDICA;TARIJA 01;2016-08-03;2017-08-03;0;DIMENCIONAL
TERMOHIGROMETRO;NO INDICA;NO INDICA;NO INDICA;2016-08-04;2017-08-04;0;TEMPERATURA
MANOMETRO;0-200;NO INDICA;CLO1582;2016-08-04;2017-08-04;0;PRESION
MANOMETRO;0-400;NO INDICA;CLO1581;2016-08-04;2017-08-04;0;PRESION
CALIBRADOR DIGITAL;MCAL 6A;2909;NO INDICA;2017-09-12;2018-09-12;1;DIMENCIONAL
MANOMETRO;0-15;NO INDICA;NO INDICA;2016-08-01;2017-08-01;0;PRESION
CALIBRADOR TIPO DIAL;1201;JG603104;NO INDICA;2017-11-03;2018-11-03;1;DIMENCIONAL
REGLA METALICA;RGA040;NO INDICA;NO INDICA;2017-11-03;2018-11-03;1;DIMENCIONAL
CONTROLADOR DE TEMPERATURA;CHD-2;7170A;PM-IM-13;2017-09-14;2018-09-14;1;TEMPERATURA
BALANZA DIGITAL;2003/10-2090;3033012064;PR-IM-02;2017-11-24;2018-11-24;1;MASA
BALANZA DIGITAL;LD6100-1R;110705;CR-IM-03;2017-11-24;2018-11-24;1;MASA
BALANZA DIGITAL;VIC-303;21955474;CR-IM-02;2017-11-24;2018-11-24;1;MASA
BALANZA DIGITAL;ADVENTURE-PRO AV-812;2026501164;CF-IM-01;2017-09-30;2018-09-30;1;MASA
BALANZA DIGITAL;ADVENTURE-PRO AV-814;G0631201510515;CF-IM-02;2017-09-30;2018-09-30;1;MASA
BALANZA DIGITAL;2124/5;303789;PF-IM-08;2017-09-29;2018-09-29;1;MASA
BALANZA DIGITAL;T31P;D31P300BX;PF-IM-01;2017-09-29;2018-09-29;1;MASA
BALANZA DIGITAL;2090;11277883;PM-IM-05;2017-09-12;2018-09-12;1;MASA
BALANZA DIGITAL;2254 FLC/1;03081000689-LE;PM-IM-04;2017-09-12;2018-09-12;1;MASA
BALANZA DIGITAL;TCS-A;708030;PM-IM-01;2016-07-08;2017-07-08;0;MASA
BALANZA DIGITAL;2096/8;04075005052FF;AL-IM-01;2017-09-29;2018-09-29;1;MASA
BALANZA DIGITAL;XK3118T1;1107070845;PR-IM-01;2017-11-24;2018-11-24;1;MASA
CONTROLADOR DE REFRIGERADOR;ADS36;M96/24420;PM-IM-10;2017-09-18;2018-09-18;1;TEMPERATURA
CONTROLADOR DE TEMPERATURA;ADS/36;M96/24420;NO INDICA;2016-08-04;2017-08-04;0;TEMPERATURA
CONTROLADOR DE TEMPERATURA;TC4W;TC4W-N4N;PM-IM-09;2017-09-18;2018-09-18;1;TEMPERATURA
CONTROLADOR DE TEMPERATURA;FHMP;55 112969-1600;NO INDICA;2017-09-18;2018-09-18;1;TEMPERATURA
BALANZA DIGITAL;2124-P10;303789;PF-IM-02;2017-09-29;2018-09-29;1;MASA
MULTIMETRO DIGITAL;TM-083;NO INDICA;NO INDICA;2017-08-10;2018-08-10;0;EL�CTRICA
MULTIMETRO DIGITAL;DT-3800;SA10;NO INDICA;2017-09-13;2018-09-13;1;EL�CTRICA
MULTIMETRO DIGITAL;TSD030;1089010;NO INDICA;2017-08-11;2018-08-11;0;EL�CTRICA
MULTIMETRO DIGITAL;MUT-33;11400554584;NO INDICA;2018-01-31;2019-01-31;1;EL�CTRICA
MULTIMETRO DIGITAL;MUT-33;H145105853;NO INDICA;2017-09-29;2018-09-29;1;EL�CTRICA
MULTIMETRO DIGITAL;TS9205;10994511;NO INDICA;2017-08-02;2018-08-02;0;EL�CTRICA
MULTIMETRO DIGITAL;VC-140;1050571526;NO INDICA;2017-09-12;2018-09-12;1;EL�CTRICA
AMPERIMETRO AC;643;41967;LB00562;2016-08-15;2017-08-15;0;EL�CTRICA
WASHER COMPRESSOR ENGINA;08-4049-0013;8335150702;MMECO15-341;2017-09-01;2018-09-01;1;PRESION
MULTIMETRO DIGITAL;115;18051935;NO INDICA;2016-08-22;2017-08-22;0;EL�CTRICA
